SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE,SEASON,SEASON_TYPE,PLAYER_ID,PLAYER_NAME,DATASET_CREATED
22021,1630224,22101180,2022-04-05,HOU @ BKN,L,41,12,23,0.522,4,10,0.4,2,3,0.667,1,5,6,2,1,1,2,0,30,0,1,2021-22,Regular Season,1630224,Jalen Green,2025-10-19 21:10:55
22021,1630224,22101206,2022-04-08,HOU @ TOR,L,37,3,10,0.3,0,3,0.0,2,4,0.5,1,5,6,3,0,0,5,1,8,3,1,2021-22,Regular Season,1630224,Jalen Green,2025-10-19 21:10:55
22021,1630224,22101221,2022-04-10,HOU vs. ATL,L,40,14,26,0.538,4,11,0.364,9,11,0.818,0,1,1,3,1,0,0,1,41,0,1,2021-22,Regular Season,1630224,Jalen Green,2025-10-19 21:10:55
22022,1630224,22200005,2022-10-19,HOU @ ATL,L,32,7,20,0.35,1,7,0.143,1,1,1.0,1,4,5,3,1,1,3,3,16,-16,1,2022-23,Regular Season,1630224,Jalen Green,2025-10-19 21:10:55
22022,1630224,22200024,2022-10-21,HOU vs. MEM,L,35,13,21,0.619,4,5,0.8,3,4,0.75,0,5,5,2,1,0,2,1,33,-12,1,2022-23,Regular Season,1630224,Jalen Green,2025-10-19 21:10:55
22022,1630224,22200033,2022-10-22,HOU @ MIL,L,32,6,19,0.316,4,7,0.571,6,6,1.0,1,3,4,2,1,0,2,3,22,-5,1,2022-23,Regular Season,1630224,Jalen Green,2025-10-19 21:10:55
22022,1630224,22200048,2022-10-24,HOU vs. UTA,W,36,9,16,0.563,4,8,0.5,3,3,1.0,2,1,3,3,0,0,3,1,25,-1,1,2022-23,Regular Season,1630224,Jalen Green,2025-10-19 21:10:55
22022,1630224,22200063,2022-10-26,HOU @ UTA,L,36,6,20,0.3,2,9,0.222,3,4,0.75,2,5,7,2,1,1,2,2,17,-19,1,2022-23,Regular Season,1630224,Jalen Green,2025-10-19 21:10:55
22022,1630224,22200080,2022-10-28,HOU @ POR,L,32,4,19,0.211,2,10,0.2,1,2,0.5,0,6,6,2,1,0,1,1,11,-19,1,2022-23,Regular Season,1630224,Jalen Green,2025-10-19 21:10:55
22022,1630224,22200094,2022-10-30,HOU @ PHX,L,31,5,18,0.278,2,7,0.286,3,4,0.75,0,1,1,2,1,0,1,0,15,-7,1,2022-23,Regular Season,1630224,Jalen Green,2025-10-19 21:10:55
22022,1630224,22200102,2022-10-31,HOU @ LAC,L,36,4,17,0.235,1,5,0.2,4,7,0.571,0,4,4,1,1,1,1,2,13,1,1,2022-23,Regular Season,1630224,Jalen Green,2025-10-19 21:10:55
22022,1630224,22200112,2022-11-02,HOU vs. LAC,L,30,9,17,0.529,3,8,0.375,1,1,1.0,0,4,4,1,1,0,3,3,22,-13,1,2022-23,Regular Season,1630224,Jalen Green,2025-10-19 21:10:55
22022,1630224,22200137,2022-11-05,HOU @ MIN,L,29,6,16,0.375,4,11,0.364,5,7,0.714,1,1,2,4,0,0,5,1,21,-16,1,2022-23,Regular Season,1630224,Jalen Green,2025-10-19 21:10:55
22022,1630224,22200145,2022-11-07,HOU @ ORL,W,38,12,18,0.667,5,11,0.455,5,7,0.714,0,3,3,3,2,1,3,3,34,13,1,2022-23,Regular Season,1630224,Jalen Green,2025-10-19 21:10:55
22022,1630224,22200165,2022-11-09,HOU @ TOR,L,40,8,14,0.571,2,6,0.333,3,4,0.75,1,5,6,6,0,0,4,1,21,-8,1,2022-23,Regular Season,1630224,Jalen Green,2025-10-19 21:10:55
22022,1630224,22200191,2022-11-12,HOU @ NOP,L,38,11,20,0.55,5,10,0.5,6,6,1.0,0,2,2,6,0,0,5,0,33,-12,1,2022-23,Regular Season,1630224,Jalen Green,2025-10-19 21:10:55
22022,1630224,22200203,2022-11-14,HOU vs. LAC,L,35,10,19,0.526,3,8,0.375,2,2,1.0,0,6,6,7,1,0,3,0,25,-16,1,2022-23,Regular Season,1630224,Jalen Green,2025-10-19 21:10:55
22022,1630224,22200218,2022-11-16,HOU @ DAL,W,36,5,15,0.333,1,4,0.25,6,7,0.857,1,6,7,6,0,1,5,2,17,9,1,2022-23,Regular Season,1630224,Jalen Green,2025-10-19 21:10:55
22022,1630224,22200228,2022-11-18,HOU vs. IND,L,32,2,10,0.2,0,4,0.0,12,15,0.8,0,5,5,5,2,0,6,4,16,0,1,2022-23,Regular Season,1630224,Jalen Green,2025-10-19 21:10:55
22022,1630224,22200245,2022-11-20,HOU vs. GSW,L,38,4,15,0.267,1,8,0.125,7,8,0.875,2,3,5,4,2,0,0,1,16,-25,1,2022-23,Regular Season,1630224,Jalen Green,2025-10-19 21:10:55
22022,1630224,22200278,2022-11-25,HOU vs. ATL,W,33,10,17,0.588,3,9,0.333,7,9,0.778,0,5,5,5,0,0,6,6,30,6,1,2022-23,Regular Season,1630224,Jalen Green,2025-10-19 21:10:55
22022,1630224,22200287,2022-11-26,HOU vs. OKC,W,34,11,19,0.579,6,9,0.667,0,0,0.0,0,2,2,9,0,0,4,1,28,17,1,2022-23,Regular Season,1630224,Jalen Green,2025-10-19 21:10:55
22022,1630224,22200305,2022-11-28,HOU @ DEN,L,31,5,15,0.333,1,7,0.143,6,8,0.75,0,2,2,7,0,0,5,2,17,-14,1,2022-23,Regular Season,1630224,Jalen Green,2025-10-19 21:10:55
22022,1630224,22200320,2022-11-30,HOU @ DEN,L,35,6,16,0.375,1,7,0.143,3,5,0.6,1,2,3,3,0,0,2,1,16,-16,1,2022-23,Regular Season,1630224,Jalen Green,2025-10-19 21:10:55
22022,1630224,22200334,2022-12-02,HOU @ PHX,W,37,8,24,0.333,2,7,0.286,12,16,0.75,1,2,3,2,3,0,5,2,30,-8,1,2022-23,Regular Season,1630224,Jalen Green,2025-10-19 21:10:55
22022,1630224,22200342,2022-12-03,HOU @ GSW,L,31,6,19,0.316,0,5,0.0,1,1,1.0,0,1,1,3,1,0,2,0,13,-18,1,2022-23,Regular Season,1630224,Jalen Green,2025-10-19 21:10:55
22022,1630224,22200356,2022-12-05,HOU vs. PHI,W,44,9,20,0.45,0,7,0.0,9,10,0.9,2,2,4,7,1,0,7,2,27,12,1,2022-23,Regular Season,1630224,Jalen Green,2025-10-19 21:10:55
22022,1630224,22200375,2022-12-08,HOU @ SAS,L,30,5,17,0.294,2,3,0.667,2,2,1.0,1,2,3,2,0,1,0,1,14,-11,1,2022-23,Regular Season,1630224,Jalen Green,2025-10-19 21:10:55
22022,1630224,22200401,2022-12-11,HOU vs. MIL,W,34,12,21,0.571,3,6,0.5,3,4,0.75,0,7,7,3,0,0,2,0,30,-3,1,2022-23,Regular Season,1630224,Jalen Green,2025-10-19 21:10:55
22022,1630224,22200411,2022-12-13,HOU vs. PHX,W,37,7,17,0.412,1,7,0.143,11,12,0.917,1,6,7,4,0,0,2,0,26,18,1,2022-23,Regular Season,1630224,Jalen Green,2025-10-19 21:10:55
22022,1630224,22200424,2022-12-15,HOU vs. MIA,L,36,8,21,0.381,1,6,0.167,5,6,0.833,1,4,5,1,3,1,3,2,22,7,1,2022-23,Regular Season,1630224,Jalen Green,2025-10-19 21:10:55
22022,1630224,22200441,2022-12-17,HOU vs. POR,L,31,5,16,0.313,0,6,0.0,5,9,0.556,0,5,5,4,0,1,2,2,15,-22,1,2022-23,Regular Season,1630224,Jalen Green,2025-10-19 21:10:55
22022,1630224,22200455,2022-12-19,HOU vs. SAS,L,31,3,12,0.25,1,3,0.333,6,7,0.857,0,1,1,2,2,0,2,1,13,-15,1,2022-23,Regular Season,1630224,Jalen Green,2025-10-19 21:10:55
22022,1630224,22200472,2022-12-21,HOU vs. ORL,L,35,8,17,0.471,4,11,0.364,1,2,0.5,1,7,8,1,0,0,2,4,21,0,1,2022-23,Regular Season,1630224,Jalen Green,2025-10-19 21:10:55
22022,1630224,22200487,2022-12-23,HOU vs. DAL,L,39,6,17,0.353,0,4,0.0,11,12,0.917,1,7,8,4,2,0,3,0,23,6,1,2022-23,Regular Season,1630224,Jalen Green,2025-10-19 21:10:55
22022,1630224,22200501,2022-12-26,HOU @ CHI,W,35,9,15,0.6,6,10,0.6,0,2,0.0,0,6,6,3,1,0,0,1,24,16,1,2022-23,Regular Season,1630224,Jalen Green,2025-10-19 21:10:55
22022,1630224,22200507,2022-12-27,HOU @ BOS,L,33,11,22,0.5,3,11,0.273,3,3,1.0,0,4,4,2,0,0,4,0,28,-19,1,2022-23,Regular Season,1630224,Jalen Green,2025-10-19 21:10:55
22022,1630224,22200528,2022-12-29,HOU @ DAL,L,32,7,15,0.467,4,7,0.571,5,8,0.625,0,4,4,4,0,0,3,1,23,-16,1,2022-23,Regular Season,1630224,Jalen Green,2025-10-19 21:10:55
22022,1630224,22200541,2022-12-31,HOU vs. NYK,L,35,4,12,0.333,3,8,0.375,5,6,0.833,1,2,3,3,0,0,5,3,16,-16,1,2022-23,Regular Season,1630224,Jalen Green,2025-10-19 21:10:55
22022,1630224,22200556,2023-01-02,HOU vs. DAL,L,32,5,17,0.294,2,5,0.4,8,12,0.667,1,4,5,4,1,0,0,4,20,-8,1,2022-23,Regular Season,1630224,Jalen Green,2025-10-19 21:10:55
22022,1630224,22200572,2023-01-04,HOU @ NOP,L,32,5,15,0.333,2,8,0.25,4,4,1.0,1,3,4,4,0,1,1,0,16,-8,1,2022-23,Regular Season,1630224,Jalen Green,2025-10-19 21:10:55
22022,1630224,22200578,2023-01-05,HOU vs. UTA,L,38,8,24,0.333,4,12,0.333,10,11,0.909,0,4,4,4,0,0,3,1,30,-12,1,2022-23,Regular Season,1630224,Jalen Green,2025-10-19 21:10:55
22022,1630224,22200601,2023-01-08,HOU vs. MIN,L,33,4,15,0.267,1,6,0.167,0,0,0.0,0,5,5,5,2,0,3,2,9,3,1,2022-23,Regular Season,1630224,Jalen Green,2025-10-19 21:10:55
22022,1630224,22200625,2023-01-11,HOU @ SAC,L,39,9,25,0.36,3,12,0.25,5,7,0.714,0,5,5,3,0,0,4,4,26,-14,1,2022-23,Regular Season,1630224,Jalen Green,2025-10-19 21:10:55
22022,1630224,22200640,2023-01-13,HOU @ SAC,L,33,10,21,0.476,5,9,0.556,2,2,1.0,2,0,2,2,2,0,4,2,27,-30,1,2022-23,Regular Season,1630224,Jalen Green,2025-10-19 21:10:55
22022,1630224,22200664,2023-01-16,HOU @ LAL,L,39,7,20,0.35,3,10,0.3,6,8,0.75,1,4,5,3,0,0,1,3,23,-16,1,2022-23,Regular Season,1630224,Jalen Green,2025-10-19 21:10:55
22022,1630224,22200671,2023-01-18,HOU vs. CHA,L,40,16,24,0.667,4,10,0.4,5,6,0.833,0,5,5,7,0,0,4,2,41,4,1,2022-23,Regular Season,1630224,Jalen Green,2025-10-19 21:10:55
22022,1630224,22200696,2023-01-21,HOU @ MIN,L,33,3,13,0.231,1,4,0.25,3,6,0.5,0,0,0,2,0,0,6,1,10,-11,1,2022-23,Regular Season,1630224,Jalen Green,2025-10-19 21:10:55
22022,1630224,22200709,2023-01-23,HOU vs. MIN,W,35,15,25,0.6,6,12,0.5,6,10,0.6,2,2,4,4,1,1,1,0,42,19,1,2022-23,Regular Season,1630224,Jalen Green,2025-10-19 21:10:55
22022,1630224,22200722,2023-01-25,HOU vs. WAS,L,38,6,19,0.316,2,8,0.25,5,6,0.833,0,4,4,7,0,0,3,3,19,-1,1,2022-23,Regular Season,1630224,Jalen Green,2025-10-19 21:10:55
22022,1630224,22200733,2023-01-26,HOU vs. CLE,L,28,2,9,0.222,2,6,0.333,0,0,0.0,0,0,0,3,1,0,3,2,6,-23,1,2022-23,Regular Season,1630224,Jalen Green,2025-10-19 21:10:55
22022,1630224,22200799,2023-02-04,HOU @ OKC,L,22,4,15,0.267,2,8,0.25,2,2,1.0,0,2,2,4,0,2,1,1,12,-32,1,2022-23,Regular Season,1630224,Jalen Green,2025-10-19 21:10:55
22022,1630224,22200812,2023-02-06,HOU vs. SAC,L,33,10,21,0.476,5,11,0.455,2,3,0.667,1,2,3,3,2,0,1,2,27,-9,1,2022-23,Regular Season,1630224,Jalen Green,2025-10-19 21:10:55
22022,1630224,22200827,2023-02-08,HOU vs. SAC,L,37,14,22,0.636,6,9,0.667,7,9,0.778,0,2,2,2,0,0,4,2,41,1,1,2022-23,Regular Season,1630224,Jalen Green,2025-10-19 21:10:55
22022,1630224,22200840,2023-02-10,HOU @ MIA,L,33,5,19,0.263,0,9,0.0,1,1,1.0,1,4,5,4,2,0,4,1,11,-9,1,2022-23,Regular Season,1630224,Jalen Green,2025-10-19 21:10:55
22022,1630224,22200860,2023-02-13,HOU @ PHI,L,32,6,20,0.3,2,8,0.25,15,17,0.882,0,3,3,4,2,0,2,1,29,-20,1,2022-23,Regular Season,1630224,Jalen Green,2025-10-19 21:10:55
22022,1630224,22200880,2023-02-15,HOU @ OKC,L,16,3,10,0.3,2,4,0.5,6,7,0.857,0,2,2,2,0,1,1,2,14,-14,1,2022-23,Regular Season,1630224,Jalen Green,2025-10-19 21:10:55
22022,1630224,22200926,2023-02-28,HOU vs. DEN,L,19,7,15,0.467,3,7,0.429,0,0,0.0,0,2,2,5,1,0,0,0,17,-17,1,2022-23,Regular Season,1630224,Jalen Green,2025-10-19 21:10:55
22022,1630224,22200938,2023-03-01,HOU vs. MEM,L,29,7,18,0.389,4,7,0.571,2,3,0.667,0,3,3,3,0,1,1,2,20,-7,1,2022-23,Regular Season,1630224,Jalen Green,2025-10-19 21:10:55
22022,1630224,22200959,2023-03-04,HOU @ SAS,W,29,6,13,0.462,0,2,0.0,0,0,0.0,0,0,0,4,0,1,2,3,12,10,1,2022-23,Regular Season,1630224,Jalen Green,2025-10-19 21:10:55
22022,1630224,22200967,2023-03-05,HOU vs. SAS,W,27,11,19,0.579,4,8,0.5,5,6,0.833,0,2,2,2,0,0,2,2,31,22,1,2022-23,Regular Season,1630224,Jalen Green,2025-10-19 21:10:55
22022,1630224,22200981,2023-03-07,HOU vs. BKN,L,37,9,21,0.429,1,7,0.143,6,11,0.545,0,2,2,1,1,1,2,2,25,1,1,2022-23,Regular Season,1630224,Jalen Green,2025-10-19 21:10:55
22022,1630224,22200993,2023-03-09,HOU @ IND,L,42,8,23,0.348,2,7,0.286,6,6,1.0,0,3,3,4,1,1,4,1,24,-2,1,2022-23,Regular Season,1630224,Jalen Green,2025-10-19 21:10:55
22022,1630224,22201009,2023-03-11,HOU vs. CHI,L,35,7,14,0.5,3,7,0.429,1,3,0.333,0,2,2,7,1,0,4,1,18,-4,1,2022-23,Regular Season,1630224,Jalen Green,2025-10-19 21:10:55
22022,1630224,22201024,2023-03-13,HOU vs. BOS,W,40,8,29,0.276,2,8,0.25,10,11,0.909,3,4,7,3,2,0,3,4,28,2,1,2022-23,Regular Season,1630224,Jalen Green,2025-10-19 21:10:55
22022,1630224,22201038,2023-03-15,HOU vs. LAL,W,38,4,13,0.308,2,6,0.333,1,2,0.5,2,4,6,1,1,0,3,3,11,0,1,2022-23,Regular Season,1630224,Jalen Green,2025-10-19 21:10:55
22022,1630224,22201051,2023-03-17,HOU vs. NOP,W,40,10,20,0.5,1,7,0.143,4,6,0.667,2,5,7,6,1,0,1,3,25,3,1,2022-23,Regular Season,1630224,Jalen Green,2025-10-19 21:10:55
22022,1630224,22201067,2023-03-19,HOU vs. NOP,L,39,11,22,0.5,4,9,0.444,14,14,1.0,1,3,4,1,1,0,2,2,40,-6,1,2022-23,Regular Season,1630224,Jalen Green,2025-10-19 21:10:55
22022,1630224,22201074,2023-03-20,HOU vs. GSW,L,41,7,19,0.368,3,7,0.429,3,3,1.0,0,3,3,2,1,1,5,5,20,-9,1,2022-23,Regular Season,1630224,Jalen Green,2025-10-19 21:10:55
22022,1630224,22201088,2023-03-22,HOU @ MEM,L,37,10,18,0.556,3,6,0.5,9,9,1.0,0,3,3,3,0,0,0,1,32,-1,1,2022-23,Regular Season,1630224,Jalen Green,2025-10-19 21:10:55
22022,1630224,22201100,2023-03-24,HOU @ MEM,L,30,6,15,0.4,0,3,0.0,1,2,0.5,1,1,2,5,1,0,1,0,13,-26,1,2022-23,Regular Season,1630224,Jalen Green,2025-10-19 21:10:55
22022,1630224,22201117,2023-03-26,HOU @ CLE,L,35,10,17,0.588,5,11,0.455,5,6,0.833,0,1,1,4,1,0,1,1,30,-4,1,2022-23,Regular Season,1630224,Jalen Green,2025-10-19 21:10:55
22022,1630224,22201124,2023-03-27,HOU @ NYK,L,35,4,11,0.364,1,5,0.2,10,12,0.833,0,3,3,4,1,0,2,0,19,-20,1,2022-23,Regular Season,1630224,Jalen Green,2025-10-19 21:10:55
22022,1630224,22201137,2023-03-29,HOU @ BKN,L,32,5,13,0.385,0,4,0.0,4,9,0.444,1,2,3,5,2,0,2,3,14,-12,1,2022-23,Regular Season,1630224,Jalen Green,2025-10-19 21:10:55
22022,1630224,22201155,2023-03-31,HOU vs. DET,W,37,10,18,0.556,2,5,0.4,10,16,0.625,0,1,1,5,0,0,3,4,32,12,1,2022-23,Regular Season,1630224,Jalen Green,2025-10-19 21:10:55
22022,1630224,22201171,2023-04-02,HOU vs. LAL,L,40,7,21,0.333,2,7,0.286,8,8,1.0,1,2,3,7,0,0,2,3,24,-17,1,2022-23,Regular Season,1630224,Jalen Green,2025-10-19 21:10:55
22022,1630224,22201183,2023-04-04,HOU vs. DEN,W,39,12,27,0.444,4,8,0.5,4,4,1.0,1,5,6,4,1,0,3,0,32,27,1,2022-23,Regular Season,1630224,Jalen Green,2025-10-19 21:10:55
22022,1630224,22201202,2023-04-07,HOU @ CHA,W,39,9,22,0.409,3,8,0.375,5,7,0.714,1,2,3,6,1,0,3,1,26,-1,1,2022-23,Regular Season,1630224,Jalen Green,2025-10-19 21:10:55
22022,1630224,22201222,2023-04-09,HOU @ WAS,W,27,5,11,0.455,1,3,0.333,3,4,0.75,0,2,2,4,1,0,0,0,14,3,1,2022-23,Regular Season,1630224,Jalen Green,2025-10-19 21:10:55
22023,1630224,22300066,2023-10-25,HOU @ ORL,L,30,2,10,0.2,0,1,0.0,6,7,0.857,0,1,1,0,1,1,4,2,10,-12,1,2023-24,Regular Season,1630224,Jalen Green,2025-10-19 21:10:55
22023,1630224,22300083,2023-10-27,HOU @ SAS,L,38,10,20,0.5,2,6,0.333,0,0,0.0,1,4,5,4,0,0,2,2,22,-3,1,2023-24,Regular Season,1630224,Jalen Green,2025-10-19 21:10:55
22023,1630224,22300096,2023-10-29,HOU vs. GSW,L,38,8,20,0.4,1,5,0.2,4,5,0.8,1,8,9,1,0,1,4,1,21,4,1,2023-24,Regular Season,1630224,Jalen Green,2025-10-19 21:10:55
22023,1630224,22300122,2023-11-01,HOU vs. CHA,W,31,6,16,0.375,4,8,0.5,7,7,1.0,1,3,4,3,2,0,1,3,23,-4,1,2023-24,Regular Season,1630224,Jalen Green,2025-10-19 21:10:55
22023,1630224,22300137,2023-11-04,HOU vs. SAC,W,36,4,10,0.4,0,2,0.0,2,7,0.286,0,2,2,5,0,0,3,1,10,26,1,2023-24,Regular Season,1630224,Jalen Green,2025-10-19 21:10:55
22023,1630224,22300153,2023-11-06,HOU vs. SAC,W,26,5,9,0.556,3,5,0.6,10,12,0.833,0,2,2,2,1,1,3,0,23,13,1,2023-24,Regular Season,1630224,Jalen Green,2025-10-19 21:10:55
22023,1630224,22300163,2023-11-08,HOU vs. LAL,W,21,11,15,0.733,5,6,0.833,1,4,0.25,1,6,7,3,1,0,1,3,28,24,1,2023-24,Regular Season,1630224,Jalen Green,2025-10-19 21:10:55
22023,1630224,22300011,2023-11-10,HOU vs. NOP,W,35,7,18,0.389,2,8,0.25,9,10,0.9,0,4,4,1,0,0,1,1,25,-1,1,2023-24,Regular Season,1630224,Jalen Green,2025-10-19 21:10:55
22023,1630224,22300182,2023-11-12,HOU vs. DEN,W,35,1,13,0.077,1,4,0.25,6,6,1.0,0,8,8,5,1,0,0,1,9,10,1,2023-24,Regular Season,1630224,Jalen Green,2025-10-19 21:10:55
22023,1630224,22300037,2023-11-17,HOU @ LAC,L,33,5,16,0.313,1,6,0.167,9,10,0.9,0,4,4,5,0,1,4,3,20,-10,1,2023-24,Regular Season,1630224,Jalen Green,2025-10-19 21:10:55
22023,1630224,22300216,2023-11-19,HOU @ LAL,L,31,3,10,0.3,2,5,0.4,1,3,0.333,0,6,6,3,0,1,4,1,9,3,1,2023-24,Regular Season,1630224,Jalen Green,2025-10-19 21:10:55
22023,1630224,22300224,2023-11-20,HOU @ GSW,L,23,6,15,0.4,2,9,0.222,2,2,1.0,0,3,3,2,0,0,1,3,16,-13,1,2023-24,Regular Season,1630224,Jalen Green,2025-10-19 21:10:55
22023,1630224,22300231,2023-11-22,HOU vs. MEM,W,30,13,26,0.5,3,13,0.231,5,5,1.0,1,1,2,4,1,0,1,0,34,11,1,2023-24,Regular Season,1630224,Jalen Green,2025-10-19 21:10:55
22023,1630224,22300048,2023-11-24,HOU vs. DEN,W,36,10,18,0.556,3,8,0.375,2,3,0.667,0,5,5,2,3,0,3,0,25,0,1,2023-24,Regular Season,1630224,Jalen Green,2025-10-19 21:10:55
22023,1630224,22300059,2023-11-28,HOU @ DAL,L,34,5,14,0.357,2,6,0.333,0,0,0.0,1,2,3,5,0,1,2,4,12,5,1,2023-24,Regular Season,1630224,Jalen Green,2025-10-19 21:10:55
22023,1630224,22300263,2023-11-29,HOU @ DEN,L,34,8,12,0.667,5,8,0.625,5,6,0.833,0,6,6,9,0,1,2,0,26,-11,1,2023-24,Regular Season,1630224,Jalen Green,2025-10-19 21:10:55
22023,1630224,22300291,2023-12-02,HOU @ LAL,L,32,4,15,0.267,1,6,0.167,1,2,0.5,1,6,7,2,0,0,6,1,10,-6,1,2023-24,Regular Season,1630224,Jalen Green,2025-10-19 21:10:55
22023,1630224,22301212,2023-12-06,HOU vs. OKC,W,25,6,12,0.5,1,3,0.333,2,2,1.0,0,7,7,1,0,0,3,3,15,0,1,2023-24,Regular Season,1630224,Jalen Green,2025-10-19 21:10:55
22023,1630224,22301224,2023-12-08,HOU @ DEN,W,35,8,17,0.471,2,9,0.222,7,9,0.778,0,3,3,1,0,0,1,0,25,-8,1,2023-24,Regular Season,1630224,Jalen Green,2025-10-19 21:10:55
22023,1630224,22300298,2023-12-11,HOU vs. SAS,W,24,2,10,0.2,1,4,0.25,2,2,1.0,0,3,3,1,0,0,1,1,7,-14,1,2023-24,Regular Season,1630224,Jalen Green,2025-10-19 21:10:55
22023,1630224,22300314,2023-12-13,HOU vs. MEM,W,24,2,12,0.167,0,5,0.0,4,4,1.0,0,4,4,4,0,0,3,3,8,-1,1,2023-24,Regular Season,1630224,Jalen Green,2025-10-19 21:10:55
22023,1630224,22300332,2023-12-15,HOU @ MEM,W,28,4,12,0.333,3,7,0.429,3,4,0.75,1,3,4,4,0,1,1,1,14,-2,1,2023-24,Regular Season,1630224,Jalen Green,2025-10-19 21:10:55
22023,1630224,22300346,2023-12-17,HOU @ MIL,L,29,6,11,0.545,2,4,0.5,2,2,1.0,0,2,2,7,0,0,1,0,16,-8,1,2023-24,Regular Season,1630224,Jalen Green,2025-10-19 21:10:55
22023,1630224,22300349,2023-12-18,HOU @ CLE,L,34,2,12,0.167,1,4,0.25,7,7,1.0,0,6,6,3,1,2,2,2,12,-16,1,2023-24,Regular Season,1630224,Jalen Green,2025-10-19 21:10:55
22023,1630224,22300371,2023-12-20,HOU vs. ATL,L,32,7,19,0.368,2,7,0.286,0,0,0.0,1,3,4,2,1,1,1,1,16,-7,1,2023-24,Regular Season,1630224,Jalen Green,2025-10-19 21:10:55
22023,1630224,22300385,2023-12-22,HOU vs. DAL,W,27,5,14,0.357,3,7,0.429,4,4,1.0,1,5,6,4,2,0,4,2,17,35,1,2023-24,Regular Season,1630224,Jalen Green,2025-10-19 21:10:55
22023,1630224,22300392,2023-12-23,HOU @ NOP,W,22,2,8,0.25,0,4,0.0,5,6,0.833,0,4,4,2,1,0,5,1,9,-2,1,2023-24,Regular Season,1630224,Jalen Green,2025-10-19 21:10:55
22023,1630224,22300409,2023-12-26,HOU vs. IND,L,20,2,7,0.286,0,3,0.0,1,2,0.5,0,1,1,2,1,0,0,0,5,-19,1,2023-24,Regular Season,1630224,Jalen Green,2025-10-19 21:10:55
22023,1630224,22300418,2023-12-27,HOU vs. PHX,L,26,8,20,0.4,6,12,0.5,1,2,0.5,1,4,5,3,1,0,2,0,23,-17,1,2023-24,Regular Season,1630224,Jalen Green,2025-10-19 21:10:55
22023,1630224,22300434,2023-12-29,HOU vs. PHI,L,36,12,19,0.632,5,9,0.556,2,4,0.5,0,6,6,4,0,0,1,0,31,-7,1,2023-24,Regular Season,1630224,Jalen Green,2025-10-19 21:10:55
22023,1630224,22300453,2024-01-01,HOU vs. DET,W,27,6,12,0.5,5,9,0.556,5,6,0.833,0,5,5,1,1,0,0,0,22,20,1,2023-24,Regular Season,1630224,Jalen Green,2025-10-19 21:10:55
22023,1630224,22300469,2024-01-03,HOU vs. BKN,W,31,5,15,0.333,3,9,0.333,1,2,0.5,0,8,8,4,0,0,4,1,14,17,1,2023-24,Regular Season,1630224,Jalen Green,2025-10-19 21:10:55
22023,1630224,22300485,2024-01-05,HOU vs. MIN,L,31,7,16,0.438,4,8,0.5,2,4,0.5,1,4,5,2,0,0,2,1,20,-9,1,2023-24,Regular Season,1630224,Jalen Green,2025-10-19 21:10:55
22023,1630224,22300496,2024-01-06,HOU vs. MIL,W,28,5,12,0.417,1,6,0.167,5,5,1.0,0,4,4,2,1,0,1,1,16,4,1,2023-24,Regular Season,1630224,Jalen Green,2025-10-19 21:10:55
22023,1630224,22300509,2024-01-08,HOU @ MIA,L,31,2,10,0.2,2,8,0.25,5,6,0.833,0,5,5,6,0,0,3,3,11,-11,1,2023-24,Regular Season,1630224,Jalen Green,2025-10-19 21:10:55
22023,1630224,22300523,2024-01-10,HOU @ CHI,L,40,8,19,0.421,2,7,0.286,0,1,0.0,1,5,6,8,1,0,2,2,18,-4,1,2023-24,Regular Season,1630224,Jalen Green,2025-10-19 21:10:55
22023,1630224,22300534,2024-01-12,HOU @ DET,W,39,9,25,0.36,2,9,0.222,8,9,0.889,2,2,4,3,2,1,1,3,28,7,1,2023-24,Regular Season,1630224,Jalen Green,2025-10-19 21:10:55
22023,1630224,22300542,2024-01-13,HOU @ BOS,L,20,3,9,0.333,2,5,0.4,2,2,1.0,0,3,3,1,0,0,1,0,10,-17,1,2023-24,Regular Season,1630224,Jalen Green,2025-10-19 21:10:55
22023,1630224,22300555,2024-01-15,HOU @ PHI,L,27,7,16,0.438,1,7,0.143,5,7,0.714,0,5,5,3,0,0,2,2,20,-7,1,2023-24,Regular Season,1630224,Jalen Green,2025-10-19 21:10:55
22023,1630224,22300573,2024-01-17,HOU @ NYK,L,29,6,15,0.4,0,5,0.0,3,3,1.0,0,7,7,1,1,0,5,2,15,-11,1,2023-24,Regular Season,1630224,Jalen Green,2025-10-19 21:10:55
22023,1630224,22300598,2024-01-20,HOU vs. UTA,W,28,3,12,0.25,0,6,0.0,1,1,1.0,0,3,3,4,1,0,1,0,7,-7,1,2023-24,Regular Season,1630224,Jalen Green,2025-10-19 21:10:55
22023,1630224,22300603,2024-01-21,HOU vs. BOS,L,32,7,18,0.389,1,6,0.167,1,3,0.333,1,3,4,5,1,0,3,0,16,-8,1,2023-24,Regular Season,1630224,Jalen Green,2025-10-19 21:10:55
22023,1630224,22300623,2024-01-24,HOU vs. POR,L,39,12,24,0.5,2,7,0.286,3,4,0.75,0,0,0,3,1,1,1,1,29,-6,1,2023-24,Regular Season,1630224,Jalen Green,2025-10-19 21:10:55
